Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR18340960,2022-08-03 11:33:50,2022-03-18 23:54:03,33474083,6761764766,33474083,202,2070,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR018/18340/SRR18340960/SRR18340960.lite.1,SRX14477211,HTP_4_4_2021,RNA-Seq,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS12278234,SAMN26732533,simple,527639,wastewater metagenome,HTP_4_4_2021,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1386950,,public,4687EBA196AF40584BD4B6416B974554,CBB1C1939234213291B03EC873FE5A87
SRR18340959,2022-08-03 11:33:50,2022-03-19 00:51:05,33283433,6723253466,33283433,202,2047,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR018/18340/SRR18340959/SRR18340959.lite.1,SRX14477212,HTP_4_6_2021,RNA-Seq,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS12278235,SAMN26732534,simple,527639,wastewater metagenome,HTP_4_6_2021,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1386950,,public,278D631A930E36F2C044726062E9752F,8A3197AD09BBACA9A16855660B9C502A
SRR18340958,2022-08-03 11:33:50,2022-03-18 23:04:39,26253383,5303183366,26253383,202,1644,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR018/18340/SRR18340958/SRR18340958.lite.1,SRX14477213,HTP_4_8_2021,RNA-Seq,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS12278236,SAMN26732535,simple,527639,wastewater metagenome,HTP_4_8_2021,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1386950,,public,EBF88E58FAD5B9BDB6BD5ED66FBF08AE,EC8096916014AC8E0DD0FF662A1B7911
SRR19607376,2023-04-14 09:42:38,2022-06-09 22:52:51,9615520,1942335040,9615520,202,585,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19607/SRR19607376/SRR19607376.lite.1,SRX15658005,HTP_4_26_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356842,SAMN28950087,simple,527639,wastewater metagenome,HTP_4_26_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,1AFC94C0A3A9B0F60C1AFF0C90B67B89,58658FEA787C3429D401BD1C19AE50ED
SRR19607378,2023-04-14 09:42:38,2022-06-09 22:50:33,723864,146220528,723864,202,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19607/SRR19607378/SRR19607378.lite.1,SRX15658004,HTP_4_25_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356841,SAMN28950086,simple,527639,wastewater metagenome,HTP_4_25_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,28BF2A6F0C1549408F14839FB4FE3A75,E2524EBC8A7EBEACE913D40045B2E43F
SRR19607380,2023-04-14 09:42:38,2022-06-09 22:52:22,5442251,1099334702,5442251,202,320,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19607/SRR19607380/SRR19607380.lite.1,SRX15658003,ESC_11_23_20_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356840,SAMN28949996,simple,527639,wastewater metagenome,ESC_11_23_20_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,E86F70B06DDD876C460DC35F464083A4,BEC114C0DD545E39A52F67CA5C4F9855
SRR19607382,2023-04-14 09:42:38,2022-06-09 22:52:03,3189886,644356972,3189886,202,187,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19607/SRR19607382/SRR19607382.lite.1,SRX15658002,ESC_1_18_21_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356839,SAMN28949987,simple,527639,wastewater metagenome,ESC_1_18_21_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,F4EF14E7FBF1333F1BD1262DC0A62DF9,71A6C071AB35AA3378EACE1313B59387
SRR19607384,2023-04-14 09:42:38,2022-06-09 22:51:57,4891226,988027652,4891226,202,289,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19607/SRR19607384/SRR19607384.lite.1,SRX15658001,ESC_1_11_21_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356838,SAMN28949986,simple,527639,wastewater metagenome,ESC_1_11_21_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,11EB3885AED7483C7B0C8C56EC42BF71,7EFDE4AFB9AD431987383F93656FDF1E
SRR19607365,2023-04-14 09:42:38,2022-06-09 22:50:49,1411945,285212890,1411945,202,88,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19607/SRR19607365/SRR19607365.lite.1,SRX15658010,HTP_4_8_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356847,SAMN28950092,simple,527639,wastewater metagenome,HTP_4_8_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,E27AD99BBA59C5D049205D634B6476FA,DD65F1B97A6717523C078F3C52D03601
SRR19607368,2023-04-14 09:42:38,2022-06-09 22:52:50,7190288,1452438176,7190288,202,468,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19607/SRR19607368/SRR19607368.lite.1,SRX15658009,HTP_4_6_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356846,SAMN28950091,simple,527639,wastewater metagenome,HTP_4_6_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,6EBB990078B27DAA335090FCB46648CE,8C88ECC1B37B7ABDD21CBA192F976834
SRR19607370,2023-04-14 09:42:38,2022-06-09 22:51:01,1341523,270987646,1341523,202,84,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19607/SRR19607370/SRR19607370.lite.1,SRX15658008,HTP_4_4_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356845,SAMN28950090,simple,527639,wastewater metagenome,HTP_4_4_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,2200A689D678DF350BD51FC3765E7555,7E3C41D6192830A09FB0C8B5ED8D3633
SRR19607372,2023-04-14 09:42:38,2022-06-09 22:52:40,4793499,968286798,4793499,202,293,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19607/SRR19607372/SRR19607372.lite.1,SRX15658007,HTP_4_29_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356844,SAMN28950089,simple,527639,wastewater metagenome,HTP_4_29_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,285B0526C4810D6A5A0BA14295600BAE,67981A4A35FBC5A8A1E919D949967A10
SRR19607374,2023-04-14 09:42:38,2022-06-09 22:54:53,11582093,3497792086,11582093,302,1131,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19607/SRR19607374/SRR19607374.lite.1,SRX15658006,HTP_4_29_2021_amplicon,AMPLICON,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356843,SAMN28950088,simple,527639,wastewater metagenome,HTP_4_29_2021_amplicon,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,108DCB6C7434DB06A6B714D531A9D0BC,C0A1C4A24BD03AC35EFFC65E2BB1DB38
SRR19607353,2023-04-14 09:42:38,2022-06-09 22:50:57,2036468,411366536,2036468,202,133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19607/SRR19607353/SRR19607353.lite.1,SRX15658015,HTP_5_16_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356852,SAMN28950096,simple,527639,wastewater metagenome,HTP_5_16_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,0454C1D4240BC8C2AB5696D248CABB28,54AD027C1F0C439A3CE2F3424676D30B
SRR19607355,2023-04-14 09:42:38,2022-06-09 22:51:10,2249968,454493536,2249968,202,136,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19607/SRR19607355/SRR19607355.lite.1,SRX15658014,ESC_11_30_20_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356851,SAMN28949997,simple,527639,wastewater metagenome,ESC_11_30_20_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,DFACD5C01DA4E2A02B45374249CAA9EB,1EBD96E20797570E2B51B2D92764266F
SRR19607357,2023-04-14 09:42:38,2022-06-09 22:50:21,192499,38884798,192499,202,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19607/SRR19607357/SRR19607357.lite.1,SRX15658013,HTP_5_13_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356850,SAMN28950095,simple,527639,wastewater metagenome,HTP_5_13_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,108E8DF366D687AAE0DD97F1886BF329,7987A52E89228F431E9E1EB549A387F4
SRR19607360,2023-04-14 09:42:38,2022-06-09 22:50:28,616481,124529162,616481,202,37,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19607/SRR19607360/SRR19607360.lite.1,SRX15658012,HTP_5_11_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356849,SAMN28950094,simple,527639,wastewater metagenome,HTP_5_11_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,CE4D03E927B502B860D0E652DA501F6B,71A3847E2C11370DA475611BFEEB83D4
SRR19607362,2023-04-14 09:42:38,2022-06-09 23:05:06,12679234,3829128668,12679234,302,1229,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19607/SRR19607362/SRR19607362.lite.1,SRX15658011,HTP_5_1_2020_amplicon,AMPLICON,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356848,SAMN28950093,simple,527639,wastewater metagenome,HTP_5_1_2020_amplicon,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,0D4EAE7F669FDAA9E3E234B7AEB75BDB,BF56284148AC883104BF6358893465E0
SRR19607351,2023-04-14 09:42:38,2022-06-09 22:51:16,3000317,606064034,3000317,202,186,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19607/SRR19607351/SRR19607351.lite.1,SRX15658016,HTP_5_18_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356853,SAMN28950097,simple,527639,wastewater metagenome,HTP_5_18_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,EEFB3CCAEEA63356DCD2230467760AAC,06E81360418562ADB6DFAA70C765BF1F
SRR19607345,2023-04-14 09:42:38,2022-06-09 22:50:54,1640733,331428066,1640733,202,99,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19607/SRR19607345/SRR19607345.lite.1,SRX15658018,HTP_5_20_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356855,SAMN28950099,simple,527639,wastewater metagenome,HTP_5_20_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,BC90F4BBD614EC37CEC582DC7134D437,FD7BD124A0EB7545DF27761744DB77A5
SRR19607343,2023-04-14 09:42:39,2022-06-09 22:58:03,13853641,4183799582,13853641,302,1324,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19607/SRR19607343/SRR19607343.lite.1,SRX15658019,HTP_5_23_2021_amplicon,AMPLICON,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356856,SAMN28950100,simple,527639,wastewater metagenome,HTP_5_23_2021_amplicon,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,86BB37D2B72A15B43ADC945B52A7D8D8,ACDACC54819081828E51E1132D6A0B01
SRR19607341,2023-04-14 09:42:39,2022-06-09 22:52:57,5117151,1033664502,5117151,202,316,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19607/SRR19607341/SRR19607341.lite.1,SRX15658020,HTP_5_23_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356858,SAMN28950101,simple,527639,wastewater metagenome,HTP_5_23_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,29A7BB34499E6FFEAC191B69E92F6C1D,E3CF1C54AF97AF50FC478CF92FC58142
SRR19607348,2023-04-14 09:42:38,2022-06-09 22:55:05,12571009,2539343818,12571009,202,762,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19607/SRR19607348/SRR19607348.lite.1,SRX15658017,HTP_5_2_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356854,SAMN28950098,simple,527639,wastewater metagenome,HTP_5_2_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,1EE4E074AEAED52D8B3192D939F2C12F,B596D04D1A296C962C53AC67B4EE0F9D
SRR19607331,2023-04-14 09:42:39,2022-06-09 22:51:13,2623441,529935082,2623441,202,154,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19607/SRR19607331/SRR19607331.lite.1,SRX15658025,ESC_12_14_20_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356862,SAMN28949998,simple,527639,wastewater metagenome,ESC_12_14_20_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,53DE2E981A25DB16DB2A2215DA86C2ED,0C4920DAF2B14D3ED1B4D86101C65BFA
SRR19607339,2023-04-14 09:42:39,2022-06-09 22:51:14,2258550,456227100,2258550,202,139,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19607/SRR19607339/SRR19607339.lite.1,SRX15658021,HTP_5_24_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356857,SAMN28950102,simple,527639,wastewater metagenome,HTP_5_24_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,1EAD0138601DF5BB164E70B2CD348EA2,47E76C3BEEC918D990356899FA9889FD
SRR19607337,2023-04-14 09:42:39,2022-06-09 22:53:01,6808140,1375244280,6808140,202,425,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19607/SRR19607337/SRR19607337.lite.1,SRX15658022,HTP_5_25_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356859,SAMN28950103,simple,527639,wastewater metagenome,HTP_5_25_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,5992ADA293E56440E3822F1D4A24907C,7B3506D68D36F2FA46D68E2FED48E99C
SRR19607335,2023-04-14 09:42:39,2022-06-09 22:58:25,12110317,3657315734,12110317,302,1156,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19607/SRR19607335/SRR19607335.lite.1,SRX15658023,HTP_5_26_2020_amplicon,AMPLICON,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356860,SAMN28950104,simple,527639,wastewater metagenome,HTP_5_26_2020_amplicon,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,B835FE8940FF5F5C17AF97B9444D5020,B4F6A374ED40F9324981C287E5941D2E
SRR19607333,2023-04-14 09:42:39,2022-06-09 23:12:12,10806609,3263595918,10806609,302,1044,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19607/SRR19607333/SRR19607333.lite.1,SRX15658024,HTP_5_27_2020_amplicon,AMPLICON,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356861,SAMN28950105,simple,527639,wastewater metagenome,HTP_5_27_2020_amplicon,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,726A7D4EE8516AFF91F43B53DE95F5EE,0DB6F732B77EA0F9D92F965859662857
SRR19607329,2023-04-14 09:42:39,2022-06-09 23:00:28,9891810,2987326620,9891810,302,963,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR019/19607/SRR19607329/SRR19607329.lite.1,SRX15658026,HTP_5_28_2020_amplicon,AMPLICON,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356863,SAMN28950106,simple,527639,wastewater metagenome,HTP_5_28_2020_amplicon,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,E30BD6E06EF4F02346EDD5B8F636C3CA,46C91FC833E09BCD9CA6A543E7238A10
SRR19607327,2023-04-14 09:42:39,2022-06-09 23:05:52,14019894,4234007988,14019894,302,1356,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19607/SRR19607327/SRR19607327.lite.1,SRX15658027,HTP_5_31_2021_amplicon,AMPLICON,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356864,SAMN28950107,simple,527639,wastewater metagenome,HTP_5_31_2021_amplicon,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,E63D659EFD3185C8E1BEE88EB2D51067,4E22E8AD57A3191250D2829E838B6FD2
SRR19607324,2023-04-14 09:42:39,2022-06-09 22:51:20,1652321,333768842,1652321,202,102,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19607/SRR19607324/SRR19607324.lite.1,SRX15658028,HTP_5_31_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356866,SAMN28950108,simple,527639,wastewater metagenome,HTP_5_31_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,882BE9917ADE0F4BEDD2263FD48848F6,EC41D67789A5584D2E6738B339A75A9D
SRR19607321,2023-04-14 09:42:39,2022-06-09 22:51:44,5780408,1167642416,5780408,202,350,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19607/SRR19607321/SRR19607321.lite.1,SRX15658029,HTP_5_4_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356865,SAMN28950109,simple,527639,wastewater metagenome,HTP_5_4_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,497824055C99280E29B893BFD87CBD18,0C55FA4A3B364278569240E234026A9E
SRR19607319,2023-04-14 09:42:39,2022-06-09 22:50:11,78464,15849728,78464,202,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19607/SRR19607319/SRR19607319.lite.1,SRX15658030,HTP_5_6_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356867,SAMN28950110,simple,527639,wastewater metagenome,HTP_5_6_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,40E56125186B5A633D2FD452C71C0ADA,3B95D43CCFAD6ADCF52E442C2DAEA6E2
SRR19607306,2023-04-14 09:42:39,2022-06-09 22:51:58,3276053,661762706,3276053,202,200,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19607/SRR19607306/SRR19607306.lite.1,SRX15658035,ESC_2_8_21_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356872,SAMN28950004,simple,527639,wastewater metagenome,ESC_2_8_21_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,B9543ACEF49361102CBEF629C97BD648,DB124174FBB5B3C943CFF47746F65472
SRR19607309,2023-04-14 09:42:39,2022-06-09 22:51:08,2654398,536188396,2654398,202,158,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19607/SRR19607309/SRR19607309.lite.1,SRX15658034,PL_1_27_21_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356871,SAMN28950165,simple,527639,wastewater metagenome,PL_1_27_21_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,0FC2315A3A2B70B3381F153923E38838,D710240A329AF0A387C720A1FBFCA00D
SRR19607311,2023-04-14 09:42:39,2022-06-09 22:55:24,10851348,3277107096,10851348,302,1025,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19607/SRR19607311/SRR19607311.lite.1,SRX15658033,PL_1_27_2021_amplicon,AMPLICON,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356870,SAMN28950164,simple,527639,wastewater metagenome,PL_1_27_2021_amplicon,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,6727E98F40041DFE36766575EA4A621B,6BBF94595BC775E626B8449E1A9B605B
SRR19607314,2023-04-14 09:42:39,2022-06-09 22:51:56,4413267,891479934,4413267,202,263,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19607/SRR19607314/SRR19607314.lite.1,SRX15658032,PL_1_25_21_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356869,SAMN28950163,simple,527639,wastewater metagenome,PL_1_25_21_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,A6A6149370DC996CAD5C7FC97C56035C,24C95ED00917F4AA66A94917D7357E8E
SRR19607316,2023-04-14 09:42:39,2022-06-09 22:50:31,730641,147589482,730641,202,44,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19607/SRR19607316/SRR19607316.lite.1,SRX15658031,HTP_5_9_2021_enriched,Targeted-Capture,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319776,PRJNA729801,,729801,SRS13356868,SAMN28950111,simple,527639,wastewater metagenome,HTP_5_9_2021_enriched,,,,,,,no,,,,,UNIVERSITY OF CALIFORNIA: IRVINE,SRA1434846,,public,1114BA1043CDBFFA234480A55EB56ADB,652D53E2B7DE7D02E5FD86514F5C4801
